nohup: ignoring input
wandb: Currently logged in as: tihuahu (tihuahu-nus). Use `wandb login --relogin` to force relogin
wandb: Using wandb-core as the SDK backend.  Please refer to https://wandb.me/wandb-core for more information.
wandb: - Waiting for wandb.init()... wandb: \ Waiting for wandb.init()... wandb: Tracking run with wandb version 0.19.4
wandb: Run data is saved locally in /home/xulei/xulei/dataset-distillation/Epilepsy/wandb/run-20250531_230251-qbyx6vyg
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run CrossPatientValidation
wandb: ⭐️ View project at https://wandb.ai/tihuahu-nus/seizure-prediction
wandb: 🚀 View run at https://wandb.ai/tihuahu-nus/seizure-prediction/runs/qbyx6vyg

🔍 正在处理文件: data/features/chb01/features.npz

📂 Fold 1/5
Epoch 1/40 | Loss: 0.5219 | Train Acc: 0.7877 | Val Acc: 0.9499
Epoch 9/40 | Loss: 0.4818 | Train Acc: 0.8218 | Val Acc: 0.8851
Epoch 10/40 | Loss: 0.4802 | Train Acc: 0.8231 | Val Acc: 0.8866
Epoch 11/40 | Loss: 0.4795 | Train Acc: 0.8267 | Val Acc: 0.8918
Epoch 12/40 | Loss: 0.4789 | Train Acc: 0.8240 | Val Acc: 0.8939
Epoch 13/40 | Loss: 0.4805 | Train Acc: 0.8219 | Val Acc: 0.8908
Epoch 14/40 | Loss: 0.4751 | Train Acc: 0.8301 | Val Acc: 0.8918
Epoch 15/40 | Loss: 0.4754 | Train Acc: 0.8289 | Val Acc: 0.9001
Epoch 16/40 | Loss: 0.4732 | Train Acc: 0.8318 | Val Acc: 0.8991
Epoch 17/40 | Loss: 0.4747 | Train Acc: 0.8287 | Val Acc: 0.8996
Epoch 18/40 | Loss: 0.4749 | Train Acc: 0.8285 | Val Acc: 0.8991
Epoch 19/40 | Loss: 0.4756 | Train Acc: 0.8274 | Val Acc: 0.8991
Epoch 20/40 | Loss: 0.4777 | Train Acc: 0.8231 | Val Acc: 0.8986
Epoch 21/40 | Loss: 0.4735 | Train Acc: 0.8318 | Val Acc: 0.9001
Epoch 22/40 | Loss: 0.4765 | Train Acc: 0.8292 | Val Acc: 0.9001
Epoch 23/40 | Loss: 0.4748 | Train Acc: 0.8284 | Val Acc: 0.9006
Epoch 24/40 | Loss: 0.4747 | Train Acc: 0.8304 | Val Acc: 0.9001
Epoch 25/40 | Loss: 0.4734 | Train Acc: 0.8313 | Val Acc: 0.9006
Epoch 26/40 | Loss: 0.4731 | Train Acc: 0.8326 | Val Acc: 0.9001
Epoch 27/40 | Loss: 0.4722 | Train Acc: 0.8320 | Val Acc: 0.9006
Epoch 28/40 | Loss: 0.4752 | Train Acc: 0.8254 | Val Acc: 0.9006
Epoch 29/40 | Loss: 0.4739 | Train Acc: 0.8292 | Val Acc: 0.9011
Epoch 30/40 | Loss: 0.4751 | Train Acc: 0.8273 | Val Acc: 0.9006
Epoch 31/40 | Loss: 0.4737 | Train Acc: 0.8323 | Val Acc: 0.8996
Epoch 32/40 | Loss: 0.4726 | Train Acc: 0.8315 | Val Acc: 0.9006
Epoch 33/40 | Loss: 0.4721 | Train Acc: 0.8318 | Val Acc: 0.9006
Epoch 34/40 | Loss: 0.4699 | Train Acc: 0.8357 | Val Acc: 0.8996
Epoch 35/40 | Loss: 0.4719 | Train Acc: 0.8324 | Val Acc: 0.8996
Epoch 36/40 | Loss: 0.4727 | Train Acc: 0.8301 | Val Acc: 0.9001
Epoch 37/40 | Loss: 0.4696 | Train Acc: 0.8366 | Val Acc: 0.8996
Epoch 38/40 | Loss: 0.4724 | Train Acc: 0.8333 | Val Acc: 0.8996
Epoch 39/40 | Loss: 0.4731 | Train Acc: 0.8278 | Val Acc: 0.8996
🛑 Early stopping triggered.

📂 Fold 4/5
Epoch 1/40 | Loss: 0.5998 | Train Acc: 0.6792 | Val Acc: 0.8587
Epoch 2/40 | Loss: 0.5224 | Train Acc: 0.7755 | Val Acc: 0.8820
Epoch 3/40 | Loss: 0.5071 | Train Acc: 0.7980 | Val Acc: 0.8846
Epoch 4/40 | Loss: 0.5020 | Train Acc: 0.8010 | Val Acc: 0.8784
Epoch 5/40 | Loss: 0.4941 | Train Acc: 0.8075 | Val Acc: 0.8892
Epoch 6/40 | Loss: 0.4871 | Train Acc: 0.8173 | Val Acc: 0.8980
Epoch 7/40 | Loss: 0.4880 | Train Acc: 0.8159 | Val Acc: 0.8965
Epoch 8/40 | Loss: 0.4858 | Train Acc: 0.8168 | Val Acc: 0.8986
Epoch 9/40 | Loss: 0.4826 | Train Acc: 0.8222 | Val Acc: 0.8975
Epoch 10/40 | Loss: 0.4861 | Train Acc: 0.8163 | Val Acc: 0.8991
Epoch 11/40 | Loss: 0.4794 | Train Acc: 0.8262 | Val Acc: 0.9027
Epoch 12/40 | Loss: 0.4781 | Train Acc: 0.8289 | Val Acc: 0.9001
Epoch 13/40 | Loss: 0.4771 | Train Acc: 0.8295 | Val Acc: 0.9011
Epoch 14/40 | Loss: 0.4795 | Train Acc: 0.8239 | Val Acc: 0.9027
Epoch 15/40 | Loss: 0.4838 | Train Acc: 0.8207 | Val Acc: 0.9037
Epoch 16/40 | Loss: 0.4797 | Train Acc: 0.8245 | Val Acc: 0.9006
Epoch 17/40 | Loss: 0.4845 | Train Acc: 0.8195 | Val Acc: 0.9017
Epoch 18/40 | Loss: 0.4790 | Train Acc: 0.8267 | Val Acc: 0.9037
Epoch 19/40 | Loss: 0.4794 | Train Acc: 0.8254 | Val Acc: 0.9042
Epoch 20/40 | Loss: 0.4809 | Train Acc: 0.8243 | Val Acc: 0.9042
Epoch 21/40 | Loss: 0.4757 | Train Acc: 0.8279 | Val Acc: 0.9027
Epoch 22/40 | Loss: 0.4770 | Train Acc: 0.8271 | Val Acc: 0.9027
Epoch 23/40 | Loss: 0.4795 | Train Acc: 0.8258 | Val Acc: 0.9042
Epoch 24/40 | Loss: 0.4786 | Train Acc: 0.8253 | Val Acc: 0.9027
Epoch 25/40 | Loss: 0.4768 | Train Acc: 0.8271 | Val Acc: 0.9032
Epoch 26/40 | Loss: 0.4787 | Train Acc: 0.8254 | Val Acc: 0.9027
Epoch 27/40 | Loss: 0.4780 | Train Acc: 0.8266 | Val Acc: 0.9022
Epoch 28/40 | Loss: 0.4771 | Train Acc: 0.8266 | Val Acc: 0.9032
Epoch 29/40 | Loss: 0.4774 | Train Acc: 0.8267 | Val Acc: 0.9022
🛑 Early stopping triggered.

📂 Fold 5/5
Epoch 1/40 | Loss: 0.6006 | Train Acc: 0.6765 | Val Acc: 0.8685
Epoch 2/40 | Loss: 0.5189 | Train Acc: 0.7822 | Val Acc: 0.8696
Epoch 3/40 | Loss: 0.5102 | Train Acc: 0.7896 | Val Acc: 0.8944
Epoch 4/40 | Loss: 0.5044 | Train Acc: 0.7924 | Val Acc: 0.8815
Epoch 5/40 | Loss: 0.4973 | Train Acc: 0.8063 | Val Acc: 0.9006
Epoch 6/40 | Loss: 0.4936 | Train Acc: 0.8108 | Val Acc: 0.8991
Epoch 7/40 | Loss: 0.4906 | Train Acc: 0.8119 | Val Acc: 0.9027
Epoch 8/40 | Loss: 0.4906 | Train Acc: 0.8151 | Val Acc: 0.9058
Epoch 9/40 | Loss: 0.4874 | Train Acc: 0.8173 | Val Acc: 0.9089
Epoch 10/40 | Loss: 0.4916 | Train Acc: 0.8102 | Val Acc: 0.9084
Epoch 11/40 | Loss: 0.4842 | Train Acc: 0.8187 | Val Acc: 0.9032
Epoch 12/40 | Loss: 0.4848 | Train Acc: 0.8209 | Val Acc: 0.9053
Epoch 13/40 | Loss: 0.4839 | Train Acc: 0.8192 | Val Acc: 0.9048
Epoch 14/40 | Loss: 0.4817 | Train Acc: 0.8209 | Val Acc: 0.9058
Epoch 15/40 | Loss: 0.4820 | Train Acc: 0.8207 | Val Acc: 0.9032
Epoch 16/40 | Loss: 0.4832 | Train Acc: 0.8173 | Val Acc: 0.9048
Epoch 17/40 | Loss: 0.4811 | Train Acc: 0.8236 | Val Acc: 0.9073
Epoch 18/40 | Loss: 0.4809 | Train Acc: 0.8249 | Val Acc: 0.9094
Epoch 19/40 | Loss: 0.4805 | Train Acc: 0.8218 | Val Acc: 0.9053
Epoch 20/40 | Loss: 0.4802 | Train Acc: 0.8236 | Val Acc: 0.9099
Epoch 21/40 | Loss: 0.4813 | Train Acc: 0.8218 | Val Acc: 0.9073
Epoch 22/40 | Loss: 0.4805 | Train Acc: 0.8241 | Val Acc: 0.9099
Epoch 23/40 | Loss: 0.4776 | Train Acc: 0.8283 | Val Acc: 0.9089
Epoch 24/40 | Loss: 0.4793 | Train Acc: 0.8256 | Val Acc: 0.9079
Epoch 25/40 | Loss: 0.4804 | Train Acc: 0.8239 | Val Acc: 0.9063
Epoch 26/40 | Loss: 0.4786 | Train Acc: 0.8282 | Val Acc: 0.9073
Epoch 27/40 | Loss: 0.4774 | Train Acc: 0.8245 | Val Acc: 0.9079
Epoch 28/40 | Loss: 0.4783 | Train Acc: 0.8248 | Val Acc: 0.9084
Epoch 29/40 | Loss: 0.4798 | Train Acc: 0.8232 | Val Acc: 0.9084
Epoch 30/40 | Loss: 0.4789 | Train Acc: 0.8260 | Val Acc: 0.9089
🛑 Early stopping triggered.

🔍 正在处理文件: data/features/chb19/features.npz

📂 Fold 1/5
Epoch 1/40 | Loss: 0.6166 | Train Acc: 0.6668 | Val Acc: 0.8971
Epoch 2/40 | Loss: 0.4999 | Train Acc: 0.8126 | Val Acc: 0.9527
Epoch 3/40 | Loss: 0.4629 | Train Acc: 0.8480 | Val Acc: 0.9555
Epoch 4/40 | Loss: 0.4442 | Train Acc: 0.8686 | Val Acc: 0.9537
Epoch 5/40 | Loss: 0.4425 | Train Acc: 0.8668 | Val Acc: 0.9555
Epoch 6/40 | Loss: 0.4313 | Train Acc: 0.8855 | Val Acc: 0.9629
Epoch 7/40 | Loss: 0.4238 | Train Acc: 0.8876 | Val Acc: 0.9601
Epoch 8/40 | Loss: 0.4243 | Train Acc: 0.8862 | Val Acc: 0.9592
Epoch 9/40 | Loss: 0.4205 | Train Acc: 0.8927 | Val Acc: 0.9666
Epoch 10/40 | Loss: 0.4203 | Train Acc: 0.8932 | Val Acc: 0.9685
Epoch 11/40 | Loss: 0.4199 | Train Acc: 0.8888 | Val Acc: 0.9676
Epoch 12/40 | Loss: 0.4207 | Train Acc: 0.8902 | Val Acc: 0.9685
Epoch 13/40 | Loss: 0.4131 | Train Acc: 0.8990 | Val Acc: 0.9676
Epoch 14/40 | Loss: 0.4156 | Train Acc: 0.8983 | Val Acc: 0.9685
Epoch 15/40 | Loss: 0.4129 | Train Acc: 0.8985 | Val Acc: 0.9666
Epoch 16/40 | Loss: 0.4157 | Train Acc: 0.8981 | Val Acc: 0.9657
Epoch 17/40 | Loss: 0.4168 | Train Acc: 0.8962 | Val Acc: 0.9676
Epoch 18/40 | Loss: 0.4132 | Train Acc: 0.8971 | Val Acc: 0.9676
Epoch 19/40 | Loss: 0.4126 | Train Acc: 0.8983 | Val Acc: 0.9657
Epoch 20/40 | Loss: 0.4126 | Train Acc: 0.8992 | Val Acc: 0.9657
🛑 Early stopping triggered.

📂 Fold 2/5
Epoch 1/40 | Loss: 0.6176 | Train Acc: 0.6673 | Val Acc: 0.9314
Epoch 2/40 | Loss: 0.4956 | Train Acc: 0.8193 | Val Acc: 0.9398
Epoch 3/40 | Loss: 0.4604 | Train Acc: 0.8515 | Val Acc: 0.9564
Epoch 4/40 | Loss: 0.4557 | Train Acc: 0.8543 | Val Acc: 0.9527
Epoch 5/40 | Loss: 0.4412 | Train Acc: 0.8703 | Val Acc: 0.9305
Epoch 6/40 | Loss: 0.4371 | Train Acc: 0.8735 | Val Acc: 0.9639
Epoch 7/40 | Loss: 0.4315 | Train Acc: 0.8791 | Val Acc: 0.9639
Epoch 8/40 | Loss: 0.4297 | Train Acc: 0.8797 | Val Acc: 0.9666
Epoch 9/40 | Loss: 0.4250 | Train Acc: 0.8862 | Val Acc: 0.9648
Epoch 10/40 | Loss: 0.4278 | Train Acc: 0.8807 | Val Acc: 0.9601
Epoch 11/40 | Loss: 0.4250 | Train Acc: 0.8848 | Val Acc: 0.9648
Epoch 12/40 | Loss: 0.4268 | Train Acc: 0.8837 | Val Acc: 0.9648
Epoch 13/40 | Loss: 0.4241 | Train Acc: 0.8858 | Val Acc: 0.9648
Epoch 14/40 | Loss: 0.4187 | Train Acc: 0.8939 | Val Acc: 0.9611
Epoch 15/40 | Loss: 0.4271 | Train Acc: 0.8832 | Val Acc: 0.9639
Epoch 16/40 | Loss: 0.4223 | Train Acc: 0.8881 | Val Acc: 0.9657
Epoch 17/40 | Loss: 0.4201 | Train Acc: 0.8883 | Val Acc: 0.9666
Epoch 18/40 | Loss: 0.4207 | Train Acc: 0.8904 | Val Acc: 0.9648
🛑 Early stopping triggered.

📂 Fold 3/5
Epoch 1/40 | Loss: 0.6255 | Train Acc: 0.6661 | Val Acc: 0.9592
Epoch 2/40 | Loss: 0.5049 | Train Acc: 0.8051 | Val Acc: 0.9666
Epoch 3/40 | Loss: 0.4787 | Train Acc: 0.8283 | Val Acc: 0.9703
Epoch 4/40 | Loss: 0.4578 | Train Acc: 0.8526 | Val Acc: 0.9703
Epoch 5/40 | Loss: 0.4534 | Train Acc: 0.8522 | Val Acc: 0.9759
Epoch 6/40 | Loss: 0.4431 | Train Acc: 0.8686 | Val Acc: 0.9768
Epoch 7/40 | Loss: 0.4420 | Train Acc: 0.8658 | Val Acc: 0.9768
Epoch 8/40 | Loss: 0.4380 | Train Acc: 0.8728 | Val Acc: 0.9676
Epoch 9/40 | Loss: 0.4374 | Train Acc: 0.8714 | Val Acc: 0.9731
Epoch 10/40 | Loss: 0.4353 | Train Acc: 0.8740 | Val Acc: 0.9741
Epoch 11/40 | Loss: 0.4315 | Train Acc: 0.8767 | Val Acc: 0.9713
Epoch 12/40 | Loss: 0.4253 | Train Acc: 0.8848 | Val Acc: 0.9750
Epoch 13/40 | Loss: 0.4243 | Train Acc: 0.8879 | Val Acc: 0.9713
Epoch 14/40 | Loss: 0.4268 | Train Acc: 0.8816 | Val Acc: 0.9685
Epoch 15/40 | Loss: 0.4242 | Train Acc: 0.8869 | Val Acc: 0.9741
Epoch 16/40 | Loss: 0.4274 | Train Acc: 0.8832 | Val Acc: 0.9703
🛑 Early stopping triggered.

📂 Fold 4/5
Epoch 1/40 | Loss: 0.6281 | Train Acc: 0.6518 | Val Acc: 0.8981
Epoch 2/40 | Loss: 0.5072 | Train Acc: 0.8031 | Val Acc: 0.9481
Epoch 3/40 | Loss: 0.4690 | Train Acc: 0.8464 | Val Acc: 0.9527
Epoch 4/40 | Loss: 0.4546 | Train Acc: 0.8519 | Val Acc: 0.9351
Epoch 5/40 | Loss: 0.4452 | Train Acc: 0.8649 | Val Acc: 0.9629
Epoch 6/40 | Loss: 0.4361 | Train Acc: 0.8749 | Val Acc: 0.9629
Epoch 7/40 | Loss: 0.4317 | Train Acc: 0.8777 | Val Acc: 0.9620
Epoch 8/40 | Loss: 0.4320 | Train Acc: 0.8765 | Val Acc: 0.9629
Epoch 9/40 | Loss: 0.4283 | Train Acc: 0.8830 | Val Acc: 0.9620
Epoch 10/40 | Loss: 0.4281 | Train Acc: 0.8828 | Val Acc: 0.9648
Epoch 11/40 | Loss: 0.4257 | Train Acc: 0.8858 | Val Acc: 0.9629
Epoch 12/40 | Loss: 0.4192 | Train Acc: 0.8932 | Val Acc: 0.9629
Epoch 13/40 | Loss: 0.4228 | Train Acc: 0.8906 | Val Acc: 0.9620
Epoch 14/40 | Loss: 0.4241 | Train Acc: 0.8853 | Val Acc: 0.9592
Epoch 15/40 | Loss: 0.4227 | Train Acc: 0.8867 | Val Acc: 0.9620
Epoch 16/40 | Loss: 0.4234 | Train Acc: 0.8888 | Val Acc: 0.9620
Epoch 17/40 | Loss: 0.4216 | Train Acc: 0.8904 | Val Acc: 0.9620
Epoch 18/40 | Loss: 0.4205 | Train Acc: 0.8920 | Val Acc: 0.9620
Epoch 19/40 | Loss: 0.4180 | Train Acc: 0.8918 | Val Acc: 0.9620
Epoch 20/40 | Loss: 0.4216 | Train Acc: 0.8869 | Val Acc: 0.9601
🛑 Early stopping triggered.

📂 Fold 5/5
Epoch 1/40 | Loss: 0.6312 | Train Acc: 0.6545 | Val Acc: 0.9314
Epoch 2/40 | Loss: 0.5080 | Train Acc: 0.8072 | Val Acc: 0.9490
Epoch 3/40 | Loss: 0.4670 | Train Acc: 0.8445 | Val Acc: 0.9537
Epoch 4/40 | Loss: 0.4486 | Train Acc: 0.8633 | Val Acc: 0.9537
Epoch 5/40 | Loss: 0.4431 | Train Acc: 0.8682 | Val Acc: 0.9601
Epoch 6/40 | Loss: 0.4297 | Train Acc: 0.8832 | Val Acc: 0.9639
Epoch 7/40 | Loss: 0.4271 | Train Acc: 0.8828 | Val Acc: 0.9676
Epoch 8/40 | Loss: 0.4230 | Train Acc: 0.8909 | Val Acc: 0.9676
Epoch 9/40 | Loss: 0.4238 | Train Acc: 0.8881 | Val Acc: 0.9694
Epoch 10/40 | Loss: 0.4233 | Train Acc: 0.8858 | Val Acc: 0.9685
Epoch 11/40 | Loss: 0.4188 | Train Acc: 0.8920 | Val Acc: 0.9694
Epoch 12/40 | Loss: 0.4202 | Train Acc: 0.8909 | Val Acc: 0.9703
Epoch 13/40 | Loss: 0.4146 | Train Acc: 0.8978 | Val Acc: 0.9648
Epoch 14/40 | Loss: 0.4166 | Train Acc: 0.8957 | Val Acc: 0.9694
Epoch 15/40 | Loss: 0.4143 | Train Acc: 0.8976 | Val Acc: 0.9685
Epoch 16/40 | Loss: 0.4098 | Train Acc: 0.9018 | Val Acc: 0.9694
Epoch 17/40 | Loss: 0.4131 | Train Acc: 0.8974 | Val Acc: 0.9685
Epoch 18/40 | Loss: 0.4150 | Train Acc: 0.8964 | Val Acc: 0.9685
Epoch 19/40 | Loss: 0.4138 | Train Acc: 0.8969 | Val Acc: 0.9648
Epoch 20/40 | Loss: 0.4115 | Train Acc: 0.9008 | Val Acc: 0.9685
Epoch 21/40 | Loss: 0.4145 | Train Acc: 0.8950 | Val Acc: 0.9694
Epoch 22/40 | Loss: 0.4184 | Train Acc: 0.8886 | Val Acc: 0.9694
🛑 Early stopping triggered.

🔍 正在处理文件: data/features/chb20/features.npz

📂 Fold 1/5
Epoch 1/40 | Loss: 0.5095 | Train Acc: 0.8052 | Val Acc: 0.9411
Epoch 2/40 | Loss: 0.4146 | Train Acc: 0.8975 | Val Acc: 0.9494
Epoch 3/40 | Loss: 0.4026 | Train Acc: 0.9101 | Val Acc: 0.9584
Epoch 4/40 | Loss: 0.3990 | Train Acc: 0.9123 | Val Acc: 0.9580
Epoch 5/40 | Loss: 0.3977 | Train Acc: 0.9134 | Val Acc: 0.9541
Epoch 6/40 | Loss: 0.3952 | Train Acc: 0.9158 | Val Acc: 0.9603
Epoch 7/40 | Loss: 0.3918 | Train Acc: 0.9199 | Val Acc: 0.9600
Epoch 8/40 | Loss: 0.3920 | Train Acc: 0.9206 | Val Acc: 0.9580
Epoch 9/40 | Loss: 0.3907 | Train Acc: 0.9205 | Val Acc: 0.9607
Epoch 10/40 | Loss: 0.3916 | Train Acc: 0.9193 | Val Acc: 0.9607
Epoch 11/40 | Loss: 0.3916 | Train Acc: 0.9194 | Val Acc: 0.9603
Epoch 12/40 | Loss: 0.3933 | Train Acc: 0.9182 | Val Acc: 0.9615
Epoch 13/40 | Loss: 0.3899 | Train Acc: 0.9209 | Val Acc: 0.9639
Epoch 14/40 | Loss: 0.3898 | Train Acc: 0.9220 | Val Acc: 0.9603
Epoch 15/40 | Loss: 0.3902 | Train Acc: 0.9219 | Val Acc: 0.9647
Epoch 16/40 | Loss: 0.3905 | Train Acc: 0.9219 | Val Acc: 0.9623
Epoch 17/40 | Loss: 0.3902 | Train Acc: 0.9212 | Val Acc: 0.9631
Epoch 18/40 | Loss: 0.3895 | Train Acc: 0.9222 | Val Acc: 0.9607
Epoch 19/40 | Loss: 0.3904 | Train Acc: 0.9216 | Val Acc: 0.9643
Epoch 20/40 | Loss: 0.3879 | Train Acc: 0.9233 | Val Acc: 0.9615
Epoch 21/40 | Loss: 0.3902 | Train Acc: 0.9214 | Val Acc: 0.9651
Epoch 22/40 | Loss: 0.3879 | Train Acc: 0.9239 | Val Acc: 0.9643
Epoch 23/40 | Loss: 0.3877 | Train Acc: 0.9234 | Val Acc: 0.9651
Epoch 24/40 | Loss: 0.3898 | Train Acc: 0.9222 | Val Acc: 0.9647
Epoch 25/40 | Loss: 0.3891 | Train Acc: 0.9224 | Val Acc: 0.9651
Epoch 26/40 | Loss: 0.3887 | Train Acc: 0.9237 | Val Acc: 0.9643
Epoch 27/40 | Loss: 0.3885 | Train Acc: 0.9235 | Val Acc: 0.9611
Epoch 28/40 | Loss: 0.3881 | Train Acc: 0.9237 | Val Acc: 0.9643
Epoch 29/40 | Loss: 0.3885 | Train Acc: 0.9230 | Val Acc: 0.9651
Epoch 30/40 | Loss: 0.3880 | Train Acc: 0.9231 | Val Acc: 0.9654
Epoch 31/40 | Loss: 0.3871 | Train Acc: 0.9252 | Val Acc: 0.9651
Epoch 32/40 | Loss: 0.3880 | Train Acc: 0.9233 | Val Acc: 0.9651
Epoch 33/40 | Loss: 0.3882 | Train Acc: 0.9234 | Val Acc: 0.9654
Epoch 34/40 | Loss: 0.3871 | Train Acc: 0.9252 | Val Acc: 0.9651
Epoch 35/40 | Loss: 0.3886 | Train Acc: 0.9228 | Val Acc: 0.9643
Epoch 36/40 | Loss: 0.3889 | Train Acc: 0.9231 | Val Acc: 0.9654
Epoch 37/40 | Loss: 0.3898 | Train Acc: 0.9229 | Val Acc: 0.9654
Epoch 38/40 | Loss: 0.3877 | Train Acc: 0.9246 | Val Acc: 0.9654
Epoch 39/40 | Loss: 0.3867 | Train Acc: 0.9250 | Val Acc: 0.9654
Epoch 40/40 | Loss: 0.3876 | Train Acc: 0.9244 | Val Acc: 0.9658

📂 Fold 2/5
Epoch 1/40 | Loss: 0.5607 | Train Acc: 0.7429 | Val Acc: 0.9435
Epoch 2/40 | Loss: 0.4511 | Train Acc: 0.8622 | Val Acc: 0.9619
Epoch 3/40 | Loss: 0.4253 | Train Acc: 0.8875 | Val Acc: 0.9674
Epoch 4/40 | Loss: 0.4134 | Train Acc: 0.8988 | Val Acc: 0.9737
Epoch 5/40 | Loss: 0.4113 | Train Acc: 0.8989 | Val Acc: 0.9690
Epoch 6/40 | Loss: 0.4056 | Train Acc: 0.9056 | Val Acc: 0.9706
Epoch 7/40 | Loss: 0.4028 | Train Acc: 0.9079 | Val Acc: 0.9725
Epoch 8/40 | Loss: 0.4030 | Train Acc: 0.9074 | Val Acc: 0.9721
Epoch 9/40 | Loss: 0.3994 | Train Acc: 0.9108 | Val Acc: 0.9741
Epoch 10/40 | Loss: 0.4016 | Train Acc: 0.9092 | Val Acc: 0.9741
Epoch 11/40 | Loss: 0.4006 | Train Acc: 0.9108 | Val Acc: 0.9737
Epoch 12/40 | Loss: 0.3996 | Train Acc: 0.9127 | Val Acc: 0.9749
Epoch 13/40 | Loss: 0.3990 | Train Acc: 0.9112 | Val Acc: 0.9729
Epoch 14/40 | Loss: 0.4008 | Train Acc: 0.9098 | Val Acc: 0.9737
Epoch 15/40 | Loss: 0.3989 | Train Acc: 0.9122 | Val Acc: 0.9725
Epoch 16/40 | Loss: 0.3970 | Train Acc: 0.9135 | Val Acc: 0.9725
Epoch 17/40 | Loss: 0.3981 | Train Acc: 0.9113 | Val Acc: 0.9745
Epoch 18/40 | Loss: 0.3980 | Train Acc: 0.9113 | Val Acc: 0.9729
Epoch 19/40 | Loss: 0.3974 | Train Acc: 0.9142 | Val Acc: 0.9721
Epoch 20/40 | Loss: 0.3968 | Train Acc: 0.9149 | Val Acc: 0.9733
Epoch 21/40 | Loss: 0.3942 | Train Acc: 0.9167 | Val Acc: 0.9733
Epoch 22/40 | Loss: 0.3956 | Train Acc: 0.9159 | Val Acc: 0.9733
🛑 Early stopping triggered.

📂 Fold 3/5
Epoch 1/40 | Loss: 0.5370 | Train Acc: 0.7780 | Val Acc: 0.9462
Epoch 2/40 | Loss: 0.4302 | Train Acc: 0.8837 | Val Acc: 0.9596
Epoch 3/40 | Loss: 0.4167 | Train Acc: 0.8944 | Val Acc: 0.9674
Epoch 4/40 | Loss: 0.4134 | Train Acc: 0.8983 | Val Acc: 0.9623
Epoch 5/40 | Loss: 0.4072 | Train Acc: 0.9039 | Val Acc: 0.9709
Epoch 6/40 | Loss: 0.4065 | Train Acc: 0.9040 | Val Acc: 0.9694
Epoch 7/40 | Loss: 0.4018 | Train Acc: 0.9103 | Val Acc: 0.9666
Epoch 8/40 | Loss: 0.4016 | Train Acc: 0.9083 | Val Acc: 0.9717
Epoch 9/40 | Loss: 0.3998 | Train Acc: 0.9112 | Val Acc: 0.9721
Epoch 10/40 | Loss: 0.3999 | Train Acc: 0.9115 | Val Acc: 0.9733
Epoch 11/40 | Loss: 0.3995 | Train Acc: 0.9109 | Val Acc: 0.9725
Epoch 12/40 | Loss: 0.4000 | Train Acc: 0.9100 | Val Acc: 0.9741
Epoch 13/40 | Loss: 0.3989 | Train Acc: 0.9122 | Val Acc: 0.9709
Epoch 14/40 | Loss: 0.3965 | Train Acc: 0.9153 | Val Acc: 0.9725
Epoch 15/40 | Loss: 0.3973 | Train Acc: 0.9139 | Val Acc: 0.9745
Epoch 16/40 | Loss: 0.3944 | Train Acc: 0.9175 | Val Acc: 0.9733
Epoch 17/40 | Loss: 0.3973 | Train Acc: 0.9133 | Val Acc: 0.9737
Epoch 18/40 | Loss: 0.3954 | Train Acc: 0.9159 | Val Acc: 0.9737
Epoch 19/40 | Loss: 0.3957 | Train Acc: 0.9164 | Val Acc: 0.9741
Epoch 20/40 | Loss: 0.3932 | Train Acc: 0.9187 | Val Acc: 0.9745
Epoch 21/40 | Loss: 0.3939 | Train Acc: 0.9175 | Val Acc: 0.9737
Epoch 22/40 | Loss: 0.3938 | Train Acc: 0.9166 | Val Acc: 0.9737
Epoch 23/40 | Loss: 0.3961 | Train Acc: 0.9157 | Val Acc: 0.9729
Epoch 24/40 | Loss: 0.3930 | Train Acc: 0.9185 | Val Acc: 0.9737
Epoch 25/40 | Loss: 0.3952 | Train Acc: 0.9157 | Val Acc: 0.9745
🛑 Early stopping triggered.

📂 Fold 4/5
Epoch 1/40 | Loss: 0.5697 | Train Acc: 0.7341 | Val Acc: 0.9635
Epoch 2/40 | Loss: 0.4426 | Train Acc: 0.8712 | Val Acc: 0.9631
Epoch 3/40 | Loss: 0.4207 | Train Acc: 0.8905 | Val Acc: 0.9717
Epoch 4/40 | Loss: 0.4123 | Train Acc: 0.8973 | Val Acc: 0.9702
Epoch 5/40 | Loss: 0.4105 | Train Acc: 0.8996 | Val Acc: 0.9709
Epoch 6/40 | Loss: 0.4052 | Train Acc: 0.9058 | Val Acc: 0.9706
Epoch 7/40 | Loss: 0.4023 | Train Acc: 0.9077 | Val Acc: 0.9721
Epoch 8/40 | Loss: 0.4019 | Train Acc: 0.9095 | Val Acc: 0.9713
Epoch 9/40 | Loss: 0.4024 | Train Acc: 0.9093 | Val Acc: 0.9733
Epoch 10/40 | Loss: 0.3994 | Train Acc: 0.9109 | Val Acc: 0.9733
Epoch 11/40 | Loss: 0.3980 | Train Acc: 0.9134 | Val Acc: 0.9706
Epoch 12/40 | Loss: 0.3991 | Train Acc: 0.9130 | Val Acc: 0.9725
Epoch 13/40 | Loss: 0.3961 | Train Acc: 0.9142 | Val Acc: 0.9733
Epoch 14/40 | Loss: 0.3954 | Train Acc: 0.9157 | Val Acc: 0.9733
Epoch 15/40 | Loss: 0.3983 | Train Acc: 0.9125 | Val Acc: 0.9737
